method,row_id,document,gold_binary,score,prediction,mean_selected_threshold,prediction_vote_share,cv_appearances,provider,model,condition_id,definition_id,prompt_style,label_space,seed
evidence_gate_tuned,P020,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.14757840585080295,0,0.24,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P021,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.0223606797749979,0,0.24,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P022,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.29072219973341856,1,0.2,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P023,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9684501110828384,1,0.2,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P024,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9684501110828384,1,0.2,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P025,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.17954692410260406,0,0.2,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P026,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9362709927060472,1,0.2,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P027,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.7536745802384266,1,0.2,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P028,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.7579370738684708,1,0.2,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P029,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.22461919979205447,1,0.2,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P030,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.11642177654608984,0,0.2,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P031,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.3044495384720107,1,0.2,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P032,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.22795070569547776,1,0.2,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P033,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.19168293127388175,0,0.2,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P034,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.23133162381119113,1,0.2,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P035,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.1611854897735313,0,0.2,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P036,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.1822099272570231,0,0.24,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P037,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.9362709927060472,1,0.24,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P038,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.8802338052714053,1,0.24,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P039,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,0,0.10148317949067022,0,0.24,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P040,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.10282855942978898,0,0.24,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P041,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.19579730911015183,0,0.24,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P042,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.19579730911015183,0,0.24,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P001,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.6565020217210836,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P002,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.6461742251207727,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P003,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.6486943050749588,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P004,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7585746272611411,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P005,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7653634747502017,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P006,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.47296565355707126,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P007,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.4742936139439011,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P008,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.46157754307283844,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P009,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.46054343245893836,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P010,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4626174701847864,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P011,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.46196896581199665,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P012,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.47454334628854505,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P013,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.6552929179523581,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P014,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.47396055255107944,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P015,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.47455862630562995,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P016,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.6552822947525365,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P017,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.6669166140048289,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P018,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.24749209438425968,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P019,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4726749164946198,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P020,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.4516636528451604,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P021,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.47296565355707126,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P022,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8269459420049624,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P023,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9715524446909224,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P024,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9715524446909224,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P025,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8037017491886569,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P026,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9615137767044284,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P027,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9292795603831612,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P028,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9349531077400414,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P029,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.7945322516683028,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P030,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.7527699175781212,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P031,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.824479626865809,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P032,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8357621791422888,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P033,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.834417249074456,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P034,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.8288248268644443,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P035,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.7386833837480242,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P036,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.8091413207395792,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P037,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.964748326714993,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P038,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.9562486553901008,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P039,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,0,0.6782137996723919,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P040,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.6754151741929407,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P041,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.7361611458671374,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P042,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.7475373600551726,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P001,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.6565020217210836,1,0.65,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P002,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.6461742251207727,0,0.65,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P003,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.6486943050749588,0,0.65,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P004,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7585746272611411,1,0.65,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P005,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7653634747502017,1,0.65,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P006,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.47296565355707126,0,0.65,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P007,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.4742936139439011,0,0.65,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P008,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.46157754307283844,0,0.65,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P009,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.46054343245893836,0,0.65,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P010,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4626174701847864,0,0.65,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P011,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.46196896581199665,0,0.65,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P012,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.47454334628854505,0,0.65,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P013,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.6552929179523581,1,0.65,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P014,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.47396055255107944,0,0.65,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P015,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.47455862630562995,0,0.65,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P016,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.6552822947525365,1,0.65,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P017,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.6669166140048289,1,0.65,1.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_tuned_threshold,P018,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.24749209438425968,0,0.65,0.0,1,gemini,gemini-3.1-flash-lite,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
